"","Local.time.in.Guelmim","T","P0","P","U","DD","Ff","ff10","WW","W.W.","c","VV","Td","Few clouds","Scattered clouds","Broken clouds","Overcast","cumulonimbus clouds","cumulus congestus of great vertical extent"
"8713","2015-10-16 07:00:00",19,732.8,759,56,"Wind blowing from the east-southeast",6,NA,"","","No Significant Clouds","10.0 and more",10,"0","0","0","0",0,0
"8714","2015-10-16 08:00:00",21,732.9,759,53,"Wind blowing from the east",5,NA,"","","No Significant Clouds","10.0 and more",11,"0","0","0","0",0,0
"8715","2015-10-16 09:00:00",26,733.4,759,34,"Wind blowing from the south-southeast",6,NA,"","","No Significant Clouds","10.0 and more",9,"0","0","0","0",0,0
"8716","2015-10-16 10:00:00",27,733.4,759,30,"Wind blowing from the south-southeast",7,NA,"","","No Significant Clouds","10.0 and more",8,"0","0","0","0",0,0
"8717","2015-10-16 11:00:00",28,732.7,758.2,28,"Wind blowing from the south",9,NA,"","","No Significant Clouds","10.0 and more",8,"0","0","0","0",0,0
"8718","2015-10-16 12:00:00",30,732.9,758.2,29,"Wind blowing from the south-southeast",8,NA,"","","No Significant Clouds","10.0 and more",10,"0","0","0","0",0,0
"8719","2015-10-16 13:00:00",31,731.7,756.9,29,"Wind blowing from the south",6,NA,"","","No Significant Clouds","10.0 and more",11,"0","0","0","0",0,0
"8720","2015-10-16 14:00:00",31,731.7,756.9,31,"Wind blowing from the south-west",7,NA,"","","No Significant Clouds","10.0 and more",12,"0","0","0","0",0,0
"8721","2015-10-16 15:00:00",32,731.1,756.2,31,"Wind blowing from the south-west",7,NA,"","","No Significant Clouds","10.0 and more",13,"0","0","0","0",0,0
"8722","2015-10-16 16:00:00",32,731.1,756.2,27,"Wind blowing from the west-southwest",7,NA,"","","No Significant Clouds","10.0 and more",11,"0","0","0","0",0,0
"8723","2015-10-16 17:00:00",31,731.1,756.2,33,"Wind blowing from the south-west",11,NA,"","","No Significant Clouds","8.0",13,"0","0","0","0",0,0
"8724","2015-10-16 18:00:00",29,731.6,756.9,40,"Wind blowing from the south-west",9,14,"","","No Significant Clouds","8.0",14,"0","0","0","0",0,0
"8725","2015-10-17 06:00:00",22,733,759,73,"Wind blowing from the south",3,NA,"","","No Significant Clouds","10.0 and more",17,"0","0","0","0",0,0
"8726","2015-10-17 07:00:00",22,733,759,73,"Wind blowing from the south",5,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",17,"0","480","3000","0",0,0
"8727","2015-10-17 08:00:00",23,733.8,759.7,74,"Wind blowing from the south-southwest",5,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 2700 m","10.0 and more",18,"0","480","2700","0",0,0
"8728","2015-10-17 09:00:00",24,733.9,759.7,69,"Wind blowing from the south-west",4,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 2700 m","10.0 and more",18,"0","480","2700","0",0,0
"8729","2015-10-17 10:00:00",25,734.7,760.5,61,"Wind blowing from the west-southwest",9,NA,"","","Broken clouds (60-90%) 480 m, scattered clouds (40-50%) 2700 m","10.0 and more",17,"0","2700","480","0",0,0
"8730","2015-10-17 11:00:00",26,734,759.7,54,"Wind blowing from the west",8,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",16,"0","0","480","0",0,0
"8731","2015-10-17 12:00:00",27,734.1,759.7,48,"Wind blowing from the west",7,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8732","2015-10-17 13:00:00",29,733.6,759,43,"Wind blowing from the west",8,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8733","2015-10-17 14:00:00",29,732.8,758.2,40,"Wind blowing from the north-west",8,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",14,"0","0","480","0",0,0
"8734","2015-10-17 15:00:00",27,732.7,758.2,48,"Wind blowing from the north-northwest",8,NA,"","","Scattered clouds (40-50%) 480 m","10.0 and more",15,"0","480","0","0",0,0
"8735","2015-10-17 16:00:00",27,732.7,758.2,51,"Wind blowing from the north-northwest",7,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",16,"480","0","0","0",0,0
"8736","2015-10-17 17:00:00",25,733.3,759,61,"Wind blowing from the west",6,NA,"","","Few clouds (10-30%) 480 m, scattered clouds (40-50%) 6000 m","10.0 and more",17,"480","6000","0","0",0,0
"8737","2015-10-17 18:00:00",24,733.2,759,65,"Wind blowing from the west",6,NA,"","","Few clouds (10-30%) 480 m, scattered clouds (40-50%) 6000 m","10.0 and more",17,"480","6000","0","0",0,0
"8738","2015-10-18 06:00:00",19,733.4,759.7,78,"Wind blowing from the east",2,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",15,"480","0","0","0",0,0
"8739","2015-10-18 07:00:00",18,733.3,759.7,83,"Wind blowing from the east",2,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",15,"480","0","0","0",0,0
"8740","2015-10-18 08:00:00",22,733.7,759.7,69,"Wind blowing from the south",1,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",16,"480","0","0","0",0,0
"8741","2015-10-18 09:00:00",23,734.5,760.5,65,"Wind blowing from the south-west",3,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",16,"480","0","0","0",0,0
"8742","2015-10-18 10:00:00",24,734.6,760.5,57,"Wind blowing from the west",1,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",15,"480","0","0","0",0,0
"8743","2015-10-18 11:00:00",25,733.9,759.7,51,"Wind blowing from the west",5,NA,"","","Scattered clouds (40-50%) 480 m","10.0 and more",14,"0","480","0","0",0,0
"8744","2015-10-18 14:00:00",27,732.7,758.2,39,"Wind blowing from the west",9,14,"","","Scattered clouds (40-50%) 480 m","10.0 and more",12,"0","480","0","0",0,0
"8745","2015-10-18 15:00:00",27,732.7,758.2,45,"Wind blowing from the west-northwest",6,11,"","","Scattered clouds (40-50%) 480 m","10.0 and more",14,"0","480","0","0",0,0
"8746","2015-10-18 16:00:00",27,732.7,758.2,45,"Wind blowing from the north-west",7,NA,"","","Scattered clouds (40-50%) 480 m","10.0 and more",14,"0","480","0","0",0,0
"8747","2015-10-18 17:00:00",25,732.5,758.2,57,"Wind blowing from the north-northwest",8,NA,"","","Scattered clouds (40-50%) 480 m","10.0 and more",16,"0","480","0","0",0,0
"8748","2015-10-18 18:00:00",23,733.1,759,61,"Wind blowing from the north-northwest",7,NA,"","","Scattered clouds (40-50%) 480 m","10.0 and more",15,"0","480","0","0",0,0
"8749","2015-10-19 06:00:00",20,732.8,759,83,"Wind blowing from the west-southwest",5,NA,"","","Broken clouds (60-90%) 480 m","",17,"0","0","480","0",0,0
"8750","2015-10-19 07:00:00",19,733.4,759.7,100,"Wind blowing from the west",6,NA,"","Rain","Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 480 m","8.0",19,"0","180","480","0",0,0
"8751","2015-10-19 08:00:00",19,733.4,759.7,100,"Wind blowing from the west",3,NA,"","","Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 480 m","8.0",19,"0","180","480","0",0,0
"8752","2015-10-19 09:00:00",20,734.3,760.5,94,"Wind blowing from the west",5,NA,"","","Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 480 m","8.0",19,"0","180","480","0",0,0
"8753","2015-10-19 10:00:00",21,734.4,760.5,83,"Wind blowing from the west",4,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",18,"0","0","480","0",0,0
"8754","2015-10-19 11:00:00",23,734.5,760.5,69,"Wind blowing from the west",7,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",17,"0","0","480","0",0,0
"8755","2015-10-19 12:00:00",24,733.9,759.7,57,"Wind blowing from the west",8,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8756","2015-10-19 13:00:00",24,733.2,759,54,"Wind blowing from the north-west",9,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",14,"0","0","480","0",0,0
"8757","2015-10-19 14:00:00",24,732.4,758.2,57,"Wind blowing from the north-west",10,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8758","2015-10-19 15:00:00",24,732.4,758.2,57,"Wind blowing from the west-northwest",8,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8759","2015-10-19 16:00:00",24,732.4,758.2,54,"Wind blowing from the north-west",8,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",14,"0","0","480","0",0,0
"8760","2015-10-19 17:00:00",23,732.3,758.2,61,"Wind blowing from the north-west",8,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8761","2015-10-19 18:00:00",21,732.9,759,69,"Wind blowing from the north-west",6,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8762","2015-10-20 06:00:00",17,731.8,758.2,100,"Wind blowing from the west",3,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",17,"480","0","0","0",0,0
"8763","2015-10-20 07:00:00",16,732.5,759,100,"Wind blowing from the west",1,NA,"","","Few clouds (10-30%) 180 m, scattered clouds (40-50%) 480 m","5.0",16,"180","480","0","0",0,0
"8764","2015-10-20 08:00:00",17,733.2,759.7,94,"Wind blowing from the west",1,NA,"","","Few clouds (10-30%) 180 m, scattered clouds (40-50%) 480 m","5.0",16,"180","480","0","0",0,0
"8765","2015-10-20 09:00:00",19,733.4,759.7,94,"Wind blowing from the west-southwest",3,NA,"","","Few clouds (10-30%) 180 m, broken clouds (60-90%) 480 m","8.0",18,"180","0","480","0",0,0
"8766","2015-10-20 10:00:00",21,733.6,759.7,78,"Wind blowing from the west-southwest",2,NA,"","","Broken clouds (60-90%) 480 m, cumulus congestus of great vertical extent","8.0",17,"0","0","480","0",0,1
"8767","2015-10-20 11:00:00",20,733.5,759.7,83,"Wind blowing from the north-northwest",3,NA,"","","Broken clouds (60-90%) 480 m, cumulus congestus of great vertical extent","10.0 and more",17,"0","0","480","0",0,1
"8768","2015-10-20 12:00:00",22,733.7,759.7,69,"Wind blowing from the west",3,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",16,"0","0","480","0",0,0
"8769","2015-10-20 13:00:00",23,733.1,759,61,"Wind blowing from the north",2,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8770","2015-10-20 14:00:00",24,732.4,758.2,61,"Wind blowing from the north-west",5,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",16,"0","0","480","0",0,0
"8771","2015-10-20 15:00:00",23,732.3,758.2,61,"Wind blowing from the north-northwest",4,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8772","2015-10-20 16:00:00",23,732.3,758.2,65,"Wind blowing from the north-west",6,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",16,"0","0","480","0",0,0
"8773","2015-10-20 17:00:00",23,732.3,758.2,57,"Wind blowing from the north-west",6,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",14,"0","0","480","0",0,0
"8774","2015-10-20 18:00:00",22,733,759,61,"Wind blowing from the north-west",4,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",14,"0","0","480","0",0,0
"8775","2015-10-21 06:00:00",18,733.3,759.7,68,"Wind blowing from the east-southeast",6,NA,"","","Scattered clouds (40-50%) 480 m","10.0 and more",12,"0","480","0","0",0,0
"8776","2015-10-21 07:00:00",18,733.3,759.7,68,"Wind blowing from the east",4,NA,"","","Scattered clouds (40-50%) 600 m","10.0 and more",12,"0","600","0","0",0,0
"8777","2015-10-21 08:00:00",22,733.7,759.7,53,"Wind blowing from the south-southeast",3,NA,"","","Scattered clouds (40-50%) 600 m","10.0 and more",12,"0","600","0","0",0,0
"8778","2015-10-21 09:00:00",23,733.8,759.7,50,"Wind blowing from the south-southeast",4,NA,"","","Few clouds (10-30%) 600 m","10.0 and more",12,"600","0","0","0",0,0
"8779","2015-10-21 10:00:00",24,734.6,760.5,50,"Wind blowing from the south",5,NA,"","","Few clouds (10-30%) 600 m","",13,"600","0","0","0",0,0
"8780","2015-10-21 11:00:00",26,734,759.7,42,"Wind blowing from the south",5,NA,"","","Scattered clouds (40-50%) 600 m","10.0 and more",12,"0","600","0","0",0,0
"8781","2015-10-21 12:00:00",27,734.1,759.7,37,"Wind blowing from the south-west",3,NA,"","","Broken clouds (60-90%) 600 m","10.0 and more",11,"0","0","600","0",0,0
"8782","2015-10-21 13:00:00",27,733.4,759,37,"Wind blowing from the south-west",3,NA,"","","Broken clouds (60-90%) 600 m","10.0 and more",11,"0","0","600","0",0,0
"8783","2015-10-21 15:00:00",28,732.7,758.2,35,"Wind blowing from the west",4,NA,"","","Broken clouds (60-90%) 600 m","10.0 and more",11,"0","0","600","0",0,0
"8784","2015-10-21 16:00:00",28,732.3,757.7,35,"Wind blowing from the south",4,NA,"","","Broken clouds (60-90%) 600 m","10.0 and more",11,"0","0","600","0",0,0
"8785","2015-10-21 17:00:00",27,732.7,758.2,37,"Wind blowing from the north-west",3,NA,"","","Broken clouds (60-90%) 600 m","10.0 and more",11,"0","0","600","0",0,0
"8786","2015-10-21 18:00:00",26,732.6,758.2,42,"Wind blowing from the north-northeast",3,NA,"","","Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 6000 m","10.0 and more",12,"0","6000","0","0",0,0
"8787","2015-10-22 06:00:00",22,735.1,761.2,69,"Wind blowing from the south-southeast",6,NA,"","","No Significant Clouds","10.0 and more",16,"0","0","0","0",0,0
"8788","2015-10-22 07:00:00",22,735.1,761.2,73,"Wind blowing from the south-southeast",5,NA,"","","Broken clouds (60-90%) 600 m","10.0 and more",17,"0","0","600","0",0,0
"8789","2015-10-22 08:00:00",22,735.9,762,69,"Wind blowing from the south",5,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 2400 m","10.0 and more",16,"0","480","2400","0",0,0
"8790","2015-10-22 09:00:00",22,735.9,762,69,"Wind blowing from the south-southeast",5,NA,"","","Few clouds (10-30%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",16,"480","0","3000","0",0,0
"8791","2015-10-22 10:00:00",23,736.8,762.8,65,"Wind blowing from the south-southeast",5,NA,"","","Few clouds (10-30%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",16,"480","0","3000","0",0,0
"8792","2015-10-22 11:00:00",23,736.8,762.8,65,"Wind blowing from the south",7,NA,"","","Few clouds (10-30%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",16,"480","0","3000","0",0,0
"8793","2015-10-22 12:00:00",24,736.9,762.8,61,"Wind blowing from the south",6,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",16,"0","480","3000","0",0,0
"8794","2015-10-22 14:00:00",24,736.1,762,61,"Wind blowing from the south-southeast",5,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",16,"0","480","3000","0",0,0
"8795","2015-10-22 15:00:00",25,736.2,762,54,"Wind blowing from the south-southwest",5,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",15,"0","480","3000","0",0,0
"8796","2015-10-22 16:00:00",25,736.9,762.8,54,"Wind blowing from the south-southwest",4,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",15,"0","480","3000","0",0,0
"8797","2015-10-22 17:00:00",24,736.9,762.8,57,"Wind blowing from the south-southwest",5,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",15,"0","480","3000","0",0,0
"8798","2015-10-22 18:00:00",24,736.9,762.8,57,"Wind blowing from the south-southwest",4,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",15,"0","480","3000","0",0,0
"8799","2015-10-23 06:00:00",22,736.7,762.8,65,"Wind blowing from the south-east",3,NA,"","","Scattered clouds (40-50%) 480 m, broken clouds (60-90%) 3000 m","10.0 and more",15,"0","480","3000","0",0,0
"8800","2015-10-23 07:00:00",22,736.7,762.8,65,"Wind blowing from the south-southeast",2,NA,"","","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",15,"0","600","3000","0",0,0
"8801","2015-10-23 08:00:00",22,737.4,763.5,69,"Wind blowing from the east",3,NA,"","","Broken clouds (60-90%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",16,"0","0","3000","0",0,0
"8802","2015-10-23 09:00:00",23,737.4,763.5,65,"Wind blowing from the south-southeast",5,NA,"","Rain, shower(s)","Broken clouds (60-90%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",16,"0","0","3000","0",0,0
"8803","2015-10-23 10:00:00",22,737.4,763.5,73,"Wind blowing from the east-southeast",3,NA,"","","Broken clouds (60-90%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",17,"0","0","3000","0",0,0
"8804","2015-10-23 11:00:00",21,737.3,763.5,83,"Wind blowing from the south-east",4,NA,"","","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",18,"0","600","3000","0",0,0
"8805","2015-10-23 12:00:00",22,737.4,763.5,78,"Wind blowing from the south-southeast",3,NA,"","","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",18,"0","600","3000","0",0,0
"8806","2015-10-23 13:00:00",21,737.3,763.5,88,"Wind blowing from the south-southeast",4,NA,"","","Broken clouds (60-90%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",19,"0","0","3000","0",0,0
"8807","2015-10-23 14:00:00",21,736.6,762.8,88,"Wind blowing from the south-east",4,NA,"","","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",19,"0","600","3000","0",0,0
"8808","2015-10-23 15:00:00",21,736.6,762.8,88,"Wind blowing from the south-southeast",5,NA,"","Rain","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",19,"0","600","3000","0",0,0
"8809","2015-10-23 16:00:00",21,736.6,762.8,88,"Wind blowing from the south-southeast",3,NA,"","","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",19,"0","600","3000","0",0,0
"8810","2015-10-23 17:00:00",21,735.1,761.2,83,"Wind blowing from the south-east",5,NA,"","","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",18,"0","600","3000","0",0,0
"8811","2015-10-23 18:00:00",21,735.8,762,83,"Wind blowing from the east-southeast",3,NA,"","","Scattered clouds (40-50%) 600 m, broken clouds (60-90%) 3000 m","10.0 and more",18,"0","600","3000","0",0,0
"8812","2015-10-24 06:00:00",17,734.7,761.2,94,"Wind blowing from the east",3,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",16,"480","0","0","0",0,0
"8813","2015-10-24 07:00:00",16,735.4,762,100,"Wind blowing from the east",3,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",16,"480","0","0","0",0,0
"8814","2015-10-24 08:00:00",19,734.9,761.2,94,"Wind blowing from the east",4,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",18,"480","0","0","0",0,0
"8815","2015-10-24 09:00:00",21,735.8,762,83,"Wind blowing from the east",3,NA,"","","Few clouds (10-30%) 480 m","10.0 and more",18,"480","0","0","0",0,0
"8816","2015-10-24 10:00:00",23,736,762,69,"Wind blowing from the south",1,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",17,"0","0","480","0",0,0
"8817","2015-10-24 12:00:00",25,735.4,761.2,57,"Wind blowing from the west-southwest",2,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",16,"0","0","480","0",0,0
"8818","2015-10-24 13:00:00",26,734.8,760.5,51,"Wind blowing from the west",2,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8819","2015-10-24 14:00:00",26,734,759.7,51,"Wind blowing from the west",2,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",15,"0","0","480","0",0,0
"8820","2015-10-24 15:00:00",27,734.1,759.7,42,"Wind blowing from the west-northwest",2,NA,"","","Broken clouds (60-90%) 480 m","10.0 and more",13,"0","0","480","0",0,0
"8821","2015-10-24 16:00:00",27,733.4,759,48,"Wind blowing from the north-northwest",4,NA,"","","Scattered clouds (40-50%) 480 m","10.0 and more",15,"0","480","0","0",0,0
